Country Code;Country Name;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980;1979;1978;1977;1976;1975;1974;1973;1972;1971;1970;1969;1968;1967;1966;1965;1964;1963;1962;1961
SSA;Sub-Saharan Africa (developing only);3,855432082;3,774873212;4,16825083;5,208447706;2,055028481;5,022773374;6,836674926;6,784854413;5,492460046;9,321974079;4,257310518;3,729553222;3,530423114;3,366521765;2,26322649;2,244549241;3,504600864;4,994557894;3,368318964;1,894942302;0,11073106;-1,493015238;-0,078913346;1,561687057;3,083136279;4,085981674;0,870726925;0,347948315;1,414220983;2,730024132;-1,136659135;0,400699503;1,605500743;4,004045448;3,809971941;0,658428531;1,923933239;4,615888654;0,732602261;7,358168926;4,288064194;2,543417755;6,542010097;8,165170459;7,527409085;3,524886833;1,400875457;2,496658314;6,246445094;5,572057799;6,188485236;6,173380506;1,628617497
SSD;South Sudan;24,39833524;-48,98298304;2,630747852;3,123269826;7,015892932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSF;Sub-Saharan Africa (all income levels);3,771129724;3,769468883;4,176228981;5,141784065;1,940122311;5,099840935;6,899956065;6,726357818;5,535793078;9,553752131;4,329072235;3,830740468;3,774912763;3,419594386;2,331343019;2,296344939;3,650708889;5,033293684;3,376132346;1,902083823;0,115491702;-1,481450132;-0,079217267;1,560581195;3,081637309;4,085468634;0,87196201;0,346991415;1,418052022;2,729441398;-1,134698649;0,401268773;1,60678657;4,004045448;3,809971941;0,658428531;1,923933239;4,615888654;0,732602261;7,358168926;4,288064194;2,543417755;6,542010097;8,165170459;7,527409085;3,524886833;1,400875457;2,496658314;6,246445094;5,572057799;6,188485236;6,173380506;1,628617497
SST;Small states;2,942149013;3,0963005;3,218021615;3,174337447;-3,104508232;3,711865585;5,781308685;6,192276073;4,029251882;6,618564045;5,297067533;4,204988804;3,683640929;3,554124628;3,038059514;4,055714592;5,485151897;4,383541082;4,080575166;3,468511581;1,395492153;1,239652963;2,719162305;3,490805443;5,508935693;4,928633087;-0,950092509;2,743302706;0,480082624;3,243272109;-0,668765329;1,346110524;2,522788499;;;;;;;;;;;;;;;;;;;;
STP;Sao Tome and Principe;4;4;4,943449336;4,511410893;4,022881806;9,074566337;1,995735469;12,64282504;1,632352885;4,548204699;6,735405236;1,98973386;3,18993331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUR;Suriname;4,443091905;3,87776607;5,292355487;4,220629047;3,01369863;4,143406525;5,111487808;3,842137942;4,570714138;9,25603245;6,010155091;4,299942884;4,553078433;-0,068687814;-0,871057288;1,564200587;5,736492572;1,274378144;1,096486892;3,247176312;-7,254621137;-0,201429955;2,78211024;-0,488637359;11,01851217;8,772387856;-14,16344592;-3,545448779;-1,857941603;-3,904328448;-3,042418529;-2,017215248;0,254883035;-5,201989487;-6,026674399;7,613497496;10,09125126;-3,572094992;;;;;;;;;;;;;;;
SVK;Slovak Republic;0,940826114;1,801305248;2,983253836;4,425340286;-4,935620599;5,750477564;10,49393561;8,345407605;6,655217262;5,057804227;4,775027032;4,582892429;3,481989931;1,368391945;0,037742918;4,360952549;4,441561737;6,941371385;5,843495375;6,205530283;-3,7;-6,721487536;-14,57380311;-2,67098322;1,208275574;1,941541615;2,459891969;4,166668796;3,498376864;;;;;;;;;;;;;;;;;;;;;;;;
SVN;Slovenia;-1,106561843;-2,543068096;0,708859535;1,258448428;-7,942966922;3,383290081;6,960230428;5,849602632;4,007255923;4,401806921;2,930049469;3,826850685;2,939633622;4,265530877;5,325615529;3,514919504;4,957333994;3,647724175;3,642555165;5,327487559;2,843417996;-5,463698855;-8,900107191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWE;Sweden;1,637359532;0,928175558;2,932588253;6,556845091;-5,027744594;-0,613416136;3,314245356;4,297178966;3,160784989;4,23486171;2,335701803;2,483417078;1,262310434;4,452192565;4,659837834;4,20495269;2,708417966;1,612216884;3,938535729;4,012622456;-2,065616384;-1,158592738;-1,145974862;0,754674753;2,65480691;2,559038704;3,353842972;2,691323188;2,160373743;4,229535247;1,900638688;1,248664677;0,454830447;1,699971418;3,840003514;1,751548043;-1,596258584;1,058104865;2,552862674;3,19819563;3,967981128;2,288738799;0,94464624;6,042008752;5,009649556;3,638252334;3,365497939;2,090836479;3,821453148;6,821456714;5,327897811;4,258772994;5,681537344
SWZ;Swaziland;2,786469975;1,921178525;-0,662301611;1,866465856;1,266029631;2,357588887;3,503652042;3,302561657;2,46332929;2,906684386;2,240094011;1,777204687;1,157877823;1,760173901;2,950874865;2,604039665;3,102805305;3,842053737;4,825651668;2,40069125;3,106113506;3,226207342;1,760376356;21,01799948;12,91110516;6,569821144;14,60659019;12,2644771;3,79241517;6,161758053;1,202351694;1,172570147;14,64143983;12,44905525;3,106943277;1,327129956;1,009589303;-2,119435805;13,90844471;5,743484116;9,018672689;5,42429573;13,74363645;;;;;;;;;;
SXM;Sint Maarten (Dutch part);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYC;Seychelles;3,5;2,8985;5,006;5,643;-1,107181169;-2,140515242;10,41767675;9,406128362;9,005761179;-2,477945515;-6,326278387;1,298904538;-2,271163111;4,203354715;1,920734183;8,394148164;11,97433092;4,697847105;-0,620410256;-0,798697665;6,185177182;7,173044636;2,760425962;7,460682777;10,29473981;5,340563025;4,868359558;0,729697921;10,32721607;4,31209486;-0,623330365;-2,071070416;-4,037656904;-2,54841998;16,50831354;7,124681934;7,495999672;16,27764878;3,177405119;1,302848384;9,05418582;6,308307419;15,8517756;8,871871498;0;7,553234231;0,504744599;2,102659246;-1,06056179;5,919242104;10,13560744;8,408578616;-4,882276509
SYR;Syrian Arab Republic;;;;;;;5,7;5;6,2;6,9;0,6;5,9;5,20094281;2,742857397;-3,553656913;6,337264023;1,8;4,4;5,75001528;7,652937118;5,178987103;13,47033376;7,901270704;7,64077232;-8,958214015;13,26628909;1,907546505;-4,945702973;6,115070041;-4,07174187;1,42917395;2,122151361;9,507711695;11,98320185;3,632355641;8,726630966;-1,273737953;10,96171911;19,52460787;24,12722993;-8,545176544;25,02760715;9,916003804;-3,807819156;18,76791519;3,729080216;8,257682701;-7,659065515;2,299373878;9,271363736;-8,652746629;24,52129718;10,83306386
TCA;Turks and Caicos Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TCD;Chad;3,599991079;8,88257607;0,082869799;13,55010086;4,217695551;3,052691532;3,27149958;0,648262014;17,33253374;33,62937185;14,72166701;8,491209824;11,65813465;-0,879681021;-0,682850222;6,951579919;5,653392324;2,214473037;1,236549313;10,13688763;-15,70983704;8,001443342;8,535137171;-4,178472377;4,884735107;15,48235907;-2,3888085;-4,081667518;21,79277354;2,048898905;15,67871779;5,346608999;1,042918094;-6,04767074;-21,44108769;-0,469634184;2,234624853;2,980765263;9,01026731;4,961852586;-8,380883012;1,149616093;-2,247626367;1,85965647;6,881310223;-0,457218865;0,767201385;-1,807092387;0,606227781;-2,5109396;-1,599454024;5,36011612;1,397743665
TGO;Togo;5,117622456;5,91249112;4,883763946;3,99567877;3,510296675;2,225480228;2,290453889;4,052412549;1,180406953;2,119065323;4,954397657;-0,922151018;-1,626806272;-0,783479607;2,481751423;-2,299876558;14,37737757;8,83621163;7,84583232;14,98241434;-15,09582748;-3,980686814;-0,699967491;-0,243656143;4,060021692;6,642369769;0,510162182;1,586504304;5,555552168;5,555555045;-5,414007781;-3,582402545;-3,315186087;14,57695612;-5,167742652;11,04543452;6,959085356;-2,051522581;2,440541183;4,832849129;3,837483985;7,62515757;0;2,524302633;10,83086834;5,023691862;5,500371544;9,408719099;15,4597127;14,28601128;4,999694275;3,773652809;12,16931741
THA;Thailand;1,766353603;7,667173799;0,077086894;7,810512395;-2,329848588;2,484300401;5,044316148;5,092898713;4,604698946;6,344073496;7,139975323;5,317573751;2,167264271;4,75007039;4,447634198;-10,50996915;-1,371381565;5,901348116;9,237488252;8,987181867;8,251038454;8,083393215;8,558260592;11,16715854;12,19051039;13,28811272;9,518944446;5,533829072;4,647239776;5,752432199;5,58420292;5,352350132;5,906867866;5,17353853;5,371764336;10,29574595;9,843466585;9,326810244;4,970407;4,466250152;10,23643087;4,27851019;4,895375421;11,40794959;6,550656507;8,12227285;8,615978786;11,12252154;;;;;
TJK;Tajikistan;7,4;7,5;7,4;6,5;3,8;7,9;7,8;7;6,7;10,3;11;10,8;10,2;8,299998545;3,7;5,3;1,7;-16,7;-12,4;-21,3;-16,4;-29;-7,1;-0,6;-6,5;13,9;-1,2;3,5;;;;;;;;;;;;;;;;;;;;;;;;;
TKM;Turkmenistan;10,19904501;11,10183888;14,69934708;9,197805069;6,103453739;14,69586154;11,05929963;10,96709535;13,04036322;5,000407297;3,26882857;0,257180351;4,34384553;5,46906412;16,49999975;7,100000323;-11,40000057;6,699992634;-7,200041312;-17,29986025;1,499999995;-14,96598639;-4,605263157;35,38455735;-4,255319149;11,02362205;;;;;;;;;;;;;;;;;;;;;;;;;;;
TLS;Timor-Leste;8,11287478;8,34049871;12,03039709;9,492558303;12,76595745;14,63414634;11,61650321;-3,17616241;6,54107797;0,385221502;-2,175402535;-6,69649992;16,34436594;13,65923796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TON;Tonga;0,5;0,84645908;2,883198899;3,330222255;3,238092654;0,902612035;-4,137535995;-1,608102321;2,3831091;0,988947139;2,156545334;3,41610785;3,60177671;3,369849118;3,88170917;2,718808603;-0,131584919;0,010216628;3,711878068;4,952524928;3,738036671;0,251984106;6,41494299;-2,044092225;0,389903088;-1,881869043;2,985652471;2,118653922;6,558453627;1,738395986;1,982412836;4,741257898;;;;;;;;;;;;;;;;;;;;;
TTO;Trinidad and Tobago;1,600062968;1,521672127;-1,601761263;0,208234844;-4,391808271;3,392527316;4,753867923;13,74362489;5,764758607;7,9;14,43354266;8,013612044;4,094647909;6,133960779;4,388590366;7,769167467;2,704464275;3,946667534;3,954822973;3,562025573;-1,44896999;-1,647218059;2,68182039;1,508027636;-0,826088668;-3,91825202;-4,563875325;-3,279245611;-4,119359617;-5,752570606;-9,203398386;4,035900529;4,577212899;10,3908057;3,599370635;10,01647579;9,121791676;6,405148667;1,477963404;3,807602395;1,656426182;5,780347236;1,040332466;3,533636547;2,730681275;5,215148634;2,042514186;4,056821419;0,693850366;7,630500058;5,604597032;2,742463346;14,03707099
TUN;Tunisia;2,808661102;4,090155719;-0,234308872;3,60798742;3,606653912;4,740581125;6,222109024;5,654575025;3,819174971;5,615626547;5,379599248;1,717042992;4,205033404;4,709860185;6,054634499;4,783762559;5,44094342;7,146080478;2,351670203;3,178411037;2,189829221;7,805728828;3,904545286;7,949819644;1,746699279;0,072158699;6,701370741;-1,446987914;5,648573006;5,748843696;4,681917198;-0,493737715;5,514073063;7,418738889;6,567521049;6,440474247;3,411095464;7,876852601;7,15609986;8,074782672;-0,654644244;17,74271907;10,56019635;4,669632372;4,747816911;10,40972831;0,161951733;3,45486771;;;;;
TUR;Turkey;4,04968709;2,127460613;8,772747566;9,156952929;-4,825875224;0,658838503;4,668579363;6,893489354;8,401617853;9,362807563;5,265265357;6,163839636;-5,69747647;6,774455299;-3,36534395;2,30821343;7,577663648;7,379664476;7,878266876;-4,668147359;7,651265191;5,035634937;0,720279047;9,26614667;0,290244067;2,320736798;9,485538792;7,012031153;4,241335574;6,712015768;4,971080909;3,563227763;4,85664864;-2,447350352;-0,624113366;1,502932695;3,406670106;10,46117953;7,174112457;5,594474568;3,262334298;7,425788406;5,566694605;3,233509134;4,081145585;6,777996071;4,732510288;11,21281465;2,823529412;5,459057072;9,066305819;5,571428571;1,156069364
TUV;Tuvalu;1,1;0,174458145;8,453323926;-2,729427912;-4,432851394;7,983260905;6,350564875;2,138765601;-3,779574576;-1,352247414;-3,333366374;7,886091669;1,634041296;-0,970668759;-1,563622777;15,50113359;10,00311263;-5,961327653;-5,004375845;10,28340791;4,110715264;2,788732394;3,609300516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TZA;Tanzania;6,960750458;6,932988324;6,448797201;7,043072344;6,021952116;7,436819664;7,148095587;6,737388165;7,369871265;7,828298381;6,886226532;7,163553537;5,997828857;4,933846627;4,840382325;3,708511597;3,525278191;4,544366802;3,569911869;1,567661765;1,205800809;0,584322133;2,071988212;7,045071643;3,764443408;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UGA;Uganda;5,794272907;3,410515784;6,620384148;5,861476763;7,251045316;8,708751901;8,412425966;10,78474439;6,332565117;6,807233344;6,473258671;8,732685764;5,183661126;3,141907338;8,053948377;4,905265483;5,100001864;9,072114582;11,52324381;6,403635742;8,326292522;3,418356891;5,554095494;6,474140152;6,361941248;8,267073544;3,961902788;0,390086945;-3,306380003;-0,34467668;5,744557707;;;;;;;;;;;;;;;;;;;;;;
UKR;Ukraine;1,876313135;0,2;5,2;4,2;-14,8;2,3;7,900000768;7,3;2,7;12,1;9,4;5,2;9,2;5,9;-0,2;-1,9;-3;-10;-12,2;-22,93404554;-14,22610689;-9,698998595;-8,410643874;-6,345235142;3,873103217;2,566463268;;;;;;;;;;;;;;;;;;;;;;;;;;;
UMC;Upper middle income;4,640413351;5,224725614;6,080352392;7,704634651;2,544829692;5,766567289;8,645036051;8,245499579;7,238466561;7,824815547;5,065558719;4,076176296;2,698638018;5,376702754;2,470418234;3,352816471;5,918037988;5,909217926;4,39273883;5,165386692;4,95230068;3,01618628;2,286200029;2,151666829;2,936742077;2,777500675;4,195777067;4,137745136;4,101071069;4,962219368;0,668239174;1,488258679;2,622674266;4,769866657;5,855723632;3,779328093;3,396426582;7,037124822;4,424652297;6,81219846;7,299087061;7,733410232;7,165007787;7,340425304;5,330388359;6,507405676;5,916474305;6,07673539;7,887081071;7,921815942;3,731923134;0,440278768;4,255837161
URY;Uruguay;4,396597;3,676367357;7,341183524;8,404087221;2,35125871;7,176144642;6,541510835;4,098577398;7,460132065;5,004160357;0,80528392;-7,73200722;-3,844129957;-1,929930632;-1,939212155;4,518890092;8,547683221;5,57795777;-1,447598978;7,28134266;2,657546111;7,931588405;3,538808495;0,297348369;1,103901054;1,48093745;7,993137194;8,809808311;1,466536;-1,142617415;-10,27439921;-9,757871452;1,559559808;5,843400922;6,199116722;5,373985328;1,455461208;3,935470168;6,096914288;2,89534464;0,27519959;-1,319569861;-0,251711546;2,333213408;5,864740629;1,888911735;-3,656834102;3,062855952;1,045604038;2,440520778;0,170458852;-1,574548874;2,493037939
USA;United States;1,876450322;2,778958837;1,847165649;2,507299954;-2,80242153;-0,290385029;1,789917346;2,666554272;3,351241469;3,798040693;2,790924654;1,776197534;0,948651832;4,09066057;4,846526656;4,449827178;4,487416465;3,795861743;2,718627144;4,03646381;2,745038729;3,55524729;-0,072663045;1,91865102;3,680865641;4,203646032;3,461494377;3,51187102;4,23926785;7,258979763;4,632728282;-1,910567876;2,594903312;-0,244612336;3,175515941;5,56098877;4,609034625;5,387117762;-0,198508404;-0,516776789;5,642645453;5,24933306;3,291858321;3,206807257;3,1;4,8;2,5;6,5;6,4;5,8;4,4;6,1;2,3
UZB;Uzbekistan;7,999988351;8,2;8,3;8,5;8,1;9;9,5;7,3;7;7,7;4,2;4;4,2;3,8;4,3;4,3;5,2;1,7;-0,9;-5,2;-2,3;-11,2;-0,492;1,6;3,091293975;9,138582273;;;;;;;;;;;;;;;;;;;;;;;;;;;
VCT;St. Vincent and the Grenadines;2,833031947;1,592161666;-0,366076876;-3,303834808;-2,136258661;1,643192488;3,284537748;7,671680587;2,462302718;4,16102162;7,584940725;6,260303121;1,649269815;-0,563306441;4,404972628;5,175199619;13,27474574;1,340151573;1,001760733;-3,003254507;0,157455831;7,523580733;0,615854142;5,045619003;2,492993329;14,6094184;4,539527696;6,662884831;6,116601432;5,89239746;4,399190472;4,79703122;6,129444183;2,02625696;3,352125203;11,90371704;2,83613237;10,37681363;-7,608697388;-8,820610141;-11,10132143;25,83148533;2,96803511;10,74589317;2,86085627;6,509697862;-9,523815733;0;0,884954383;3,669727199;-6,26535839;3,694271986;4,527295906
VEN;Venezuela, RB;1,343451286;5,626268533;4,17502867;-1,488058463;-3,202050406;5,277832743;8,753463385;9,872149109;10,3179138;18,28660669;-7,75530005;-8,855647353;3,394236108;3,686944167;-5,970458146;0,294055161;6,37093152;-0,197837378;3,951662762;-2,349507884;0,275388067;6,060473269;9,729887941;6,467940756;-8,569881882;5,821368348;3,581650066;6,510344893;0,193300196;1,442164544;-3,764816992;-2,071006182;-0,362810861;-4,421322353;0,764355286;2,346896385;6,270783552;7,727739497;2,896258132;2,069333071;7,109957765;1,28280514;1,479291059;7,711914353;0,706036852;7,337232609;2,833869136;1,510250222;4,162866842;11,1293449;3,900951468;8,532933399;3,192519348
VIR;Virgin Islands (U.S.);;;;;;;;;;;;;;;;;;;;;;;;;7,139257448;1,575131892;7,427755453;1,994837539;-2,384852507;3,580736674;5,993270238;-4,769533395;2,955726802;9,843482712;8,871999273;3,452792541;-1,066589795;-2,322966529;-0,6156429;3,220686308;8,272082151;14,66739622;12,07796785;;;;;;;;;;
VNM;Vietnam;5,422048775;5,247367156;6,240302749;6,423238217;5,397897543;5,661771208;7,129504484;6,977954812;7,547247727;7,536410612;6,899063492;6,320820988;6,192893312;6,787316408;4,773586881;5,764455464;8,152084143;9,340017496;9,540480175;8,838980952;8,072730657;8,64604746;5,960843932;5,10091814;7,364512893;5,135011671;3,583469633;2,789291575;3,805855668;;;;;;;;;;;;;;;;;;;;;;;;
VUT;Vanuatu;2,799340932;1,800103752;1,20047599;1,632696617;3,307242862;6,450477234;5,175676788;8,462928669;5,30285231;3,984754831;4,293431178;-5,111218569;-3,488507759;5,922044539;0,334788215;4,301466134;4,913239687;2,328455285;1,011760068;9,056387476;0,750739912;2,592016589;3,139321723;11,70648464;1,533396864;-1,711512262;-2,893997023;-0,132122213;0,983989326;9,586036736;13,8330947;10,70011702;4,199653211;-11,39980666;;;;;;;;;;;;;;;;;;;
PSE;West Bank and Gaza;;13,83725559;7,66297067;3,437235047;19,53572555;-7,737040354;-2,905502375;-5,835716855;8,843308293;9,00972339;10,26053645;-2,46101404;-5,172244218;-9,88549034;17,69907832;23,49235105;22,96992241;8,63253729;5,726698262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WLD;World;2,171810404;2,377677402;2,825241747;4,069723684;-2,089345205;1,455180579;3,978650772;4,103301579;3,628880732;4,190871482;2,813035187;2,057146155;1,752925068;4,247281664;3,369052153;2,524214798;3,77834316;3,330556698;2,968542866;3,166497087;1,608691485;1,77109875;1,279282482;2,859931661;3,876673536;4,613473047;3,473368105;3,296241697;3,817800218;4,620038205;2,637431232;0,353640523;2,086269997;1,891742518;4,073869465;4,186261811;3,883735059;5,106823381;0,726835855;1,897535741;6,373261924;5,5420018;4,084870374;4,026268479;5,694389609;6,029695892;4,548415247;5,895524482;5,586348514;6,542326293;5,087232078;5,277388072;4,550945515
WSM;Samoa;-0,383287293;2,939608289;1,436646099;0,532753108;-5,125768576;4,438801917;1,8;1,987553015;4,145728515;4,792060249;4,763860231;4,408235782;7,09155189;7,025373955;2,2815614;2,394602502;0,803471641;7,274326856;6,556700985;-2,542103241;4,099999519;-0,200002063;-2,299997217;-4,42144755;3,707314106;-1,442306234;0,483093381;5,504584145;3,919493498;1,287553737;0,431034513;;;;;;;;;;;;;;;;;;;;;;
YEM;Yemen, Rep.;4,155705526;2,469878514;-15,08839309;3,317465196;4,134837952;4,014388869;3,338427947;3,170409371;5,591748067;3,972696389;3,747398199;3,935231493;3,803645878;6,18191561;3,775530485;6,006694589;5,231112029;4,634967351;5,669371293;6,721949141;4,001966352;8,207598132;6,293493885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZAF;South Africa;1,89062401;2,466869494;3,599279005;3,140136225;-1,52634694;3,622103;5,547756915;5,603717693;5,277116992;4,554543404;2,949074425;3,667837611;2,73542315;4,154588522;2,358128599;0,517382743;2,646764319;4,306696211;3,115695719;3,234099247;1,233613401;-2,137041716;-1,018308015;-0,317783203;2,394859813;4,200042664;2,100777788;0,017786891;-1,211440372;5,099075489;-1,846548961;-0,383353977;5,360740559;6,620589844;3,790545399;3,014507799;-0,094095707;2,24998662;1,695372219;6,111070817;4,572025697;1,654787605;4,279001626;5,248543464;4,715974914;4,153364461;7,19649711;4,438444966;8,896030616;7,939841281;7,373563952;6,177270834;3,845403531
COD;Congo, Dem. Rep.;8,480836675;7,157864399;6,864633367;7,078895468;2,85506401;6,225894269;6,259477765;5,320979565;6,135151156;6,738373932;5,577822311;2,947765184;-2,100173026;-6,910927315;-4,270140831;-1,624154046;-5,617046598;-1,023172642;0,69999883;-3,899996803;-13,46905054;-10,50000856;-8,421051499;-6,568310694;-1,266050636;0,470381336;2,675642452;4,717209653;0,467850951;5,541074021;1,411703688;-0,457677609;2,350524075;2,194912924;0,430088261;-5,345291528;0,760793602;-5,309002081;-4,981631005;3,13058588;8,137275887;0,151135514;6,005018068;-0,245056575;9,328837438;4,332698465;-0,985738663;6,775485303;0,997348792;-2,440223564;5,213990135;21,20069751;-10,85137608
ZMB;Zambia;6,35241756;7,269965278;6,838552962;7,620163434;6,044640393;6,048161313;6,162810164;6,246492414;5,341379152;5,403620789;5,127502521;3,317450286;4,894465972;3,516957496;2,224392255;-1,858705587;3,298818815;6,945659942;-2,821298437;-8,625441753;6,797274006;-1,730922089;-0,036133385;-0,481072111;-1,023501778;6,280749055;2,675661666;0,72389369;1,615310523;-0,336834746;-1,96668934;-2,812782792;6,167957744;3,035621917;-3,023930815;0,553763908;-4,564236223;6,220975108;-2,269328677;6,428158213;-0,962048443;9,208864924;-0,086039563;4,797113104;-0,436916189;1,248330493;7,919696102;-5,570309491;16,64745568;12,21404797;3,272393047;-2,490839648;1,361381917
ZWE;Zimbabwe;1,808229398;5,317356805;11,90540823;11,37592111;5,984391153;-17,66894629;-3,653327761;-3,461495105;-5,711083706;-5,807537741;-16,99507484;-8,89402369;1,439615498;-3,059189752;-0,81782082;2,885211881;2,680593815;10,36069736;0,158025304;9,235198891;1,05145821;-9,015569603;5,531782066;6,988553015;5,199766599;7,55237475;1,150737071;2,099028549;6,944387562;-1,907359519;1,585304891;2,634297268;12,52542561;14,42068277;3,297036804;-2,706923245;-6,86070247;0,464837614;-1,931223177;6,62515392;2,604715532;8,329774897;8,917585841;22,56515122;12,42823655;1,970133586;8,367009694;1,523129251;4,91057173;-1,106171891;6,244343853;1,434469552;6,316159337
